N¯;Description;Description de recherche;Stocks;QtÇ sur commande vente;QtÇ sur commande achat;Article de substitution;BloquÇ;PrÇ-commande;Vente bloquÇe;Achat bloquÇ;N¯ fournisseur;1-FAMILLE ;2-Ss Famille ;3-Ss Ss Famille ;4-Ss Ss Ss Famille;5-MARQUE;6-SEMMARIS;7-NUMERO UTI
109072;816705 - ETAGERE FIXE 1400X300 SUPPORTS INCLUS  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109073;816710 - ETAGERE FIXE 1000X400 SUPPORT INCLU  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109074;816712 - ETAGERE FIXE 1400X400 SUPPORTS INCLUS-  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109075;884026 - CHAUFFE-BRIQUES MPW 3 CHAUFFE-BRIQUES A SEC 3 BRIQUES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;BAR;GAFI;GAFI;N;N
109076;884027 - CHAUFFE-BRIQUES MPW 6 CHAUFFE-BRIQUES A SEC 6 BRIQUES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;BAR;GAFI;GAFI;N;N
109080;632614 - PLANCHA FONTE 42X23 LISSE/RAINUREE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;CUISSON;GAFI;GAFI;N;N
109081;632624 - MIJOTEUSES HAUTE 36CM FONTE D'ALU REVET ANTIADH  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;CUISSON;GAFI;GAFI;N;N
109085;632640 - MARMITE A MOULES EN E MAIL NOIR D 18 CM  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;GAFI;GAFI;N;N
109086;632642 - MIJOTEUSES EN FONTE D ALU BASSE HAUTE 32 CM FONTE D ALU REVETUE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;CUISSON;GAFI;GAFI;N;N
109087;948021 - THERMOSCELLEUSE INOX CAP.160 X 210 BP30 AVEC OUTILLAGE STANDARD  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109088;948025 - THERMOSCELLEUSE NACELLE PIVOTANTE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109089;630159 - KIT 1ERE INSTALLATION PURITY C500  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;BAR;GAFI;GAFI;N;N
109090;949408 - HACHOIR REFRIGERE AHRCRYPTON MONO  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;GAFI;GAFI;N;N
109091;949409 - HACHOIR REFRIGERE AHRCRYPTONMONO AV RECONSTITUEUR MONO  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;GAFI;GAFI;N;N
109092;688020 - EPLUCHEUSE BF 10 KG - BF AVEC ASIF - SANS TABLE FILTRE - TRI 230:  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109093;970510 - ESSOREUSE 5 KG - VOLUME DE CUVE 32 LITRES - AVEC CYCLE AUTOMATIQUE. MO  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109094;970515 - COMBINE CUTTEUR MELANGEUR / COUPE-LEGUMES + 3 DISQUES INCLUS  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;GAFI;GAFI;N;N
109095;970680 - TABLE SUPPORT INOX  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109096;971226 - EPLUCHEUSE 5 KG - AVEC PLATEAU ABRA SIF - AVEC PANIER FILTRE INCORPORE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109097;971274 - COUPE-PAIN ELECTRIQUE INOX.   BF HORAIRE : 7000:14000 TRANCHES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109098;971275 - TABLE AVEC BAC GASTRONORME 1/1 POLY CARBONATE POUR TRS. LXPXH 445X690X5  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;GAFI;GAFI;N;N
109099;971283 - TABLE FILTRE AVEC TABLETTE BLE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109100;971294 - SUPPORT MARMITE POUR B3000  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109101;971311 - MIXER PORTATIF 450W TUBE INOX 45 CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109102;971312 - MIXER PORTATIF 550W TUBE INOX 55 CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109103;971314 - BATTEUR DMX NOUVELLE GENERATION  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109104;971315 - BATTEUR-MELANGEUR 8 LITRES BE8A MON  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109105;971317 - BATTEUR MELANGEUR 10 LITRES XBE10  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109106;971318 - BATTEUR MELANGEUR 20L SOL XBM20  TR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109107;971962 - BATTEUR-MEL 5 LITRES BE5A MONO  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109108;971963 - BAT MEL-BOULANGERIE-ELECT-40L 220-2  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109109;989599 - GRILLE MACEDOINE 10X10 MM POUR TRK45  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109110;989600 - PACK BISTROT 3 DISQUES INOX  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109111;989601 - PLATEAU TRANCHEUR 6MM POUR TRS  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109112;989602 - PLATEAU TRANCHEUR 10MM POUR TRK45  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109113;989646 - GRILLE FRITES 6X6 MM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;N;N
109125;941138 - CHARIOT SOUS TABLE - CLAYETTES 6611 - P 460 L 777  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109126;941180 - ETAGERE MURALE - NIVEAU 6622 - P 460 L 957  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109127;941181 - ETAGERE MURALE - NIVEAU 6611 - P 360 L 957  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109128;631334 - RECHAUD ELECTRIC ECT2-2.0.232.1001 377X395X175MM 2KW SURFACE UTILE 220  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109129;631335 - RECHAUD ELECTRIQUE ECT 2X2 745X395X175MM 4KW SURFACE UTILE X22  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109130;631336 - FRITEUSE 10+10 L 653X500X415MM FF15-15TR V20  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109131;631337 - FRITEUSE 10 L 325X500X415MM FF15TRNV  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109132;631338 - RECHAUD DOUBLE GAZ GCT2X6  2.0.292.1001  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109133;631339 - RECHAUD SIMPLE GAZ GCT6  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109134;631340 - TOASTER/SALAMANDRE MAXI MTS2.11  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109135;631341 - TOASTER DOUBLE TRD30.4 525X305X405  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109136;631342 - TOASTER TRS 20.4 FIAMMA  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109137;950333 - DEEP FRYER FF10 NV FIAMMA  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109138;950334 - DEEP FRYER FF6 NV FIAMMA  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109139;950360 - CHAUFFE BRIQUE 3X 1L  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;BAR;GAFI;GAFI;N;N
109140;950361 - SALAMANDER SEF 450I FIAMMA  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109141;950362 - SALAMANDER SEF 650I FIAMMA  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109142;950363 - DEEP FRYER FF6+6 NV FIAMMA 2.0.086.1010  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109143;950364 - FRITEUSE A POSER AVEC ROBINET 10+10L  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;N;N
109144;523037 - FOUR MICRO ONDES 2 MAGNETRONS - 26 SAMSUNG MJ26A6053AT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109145;631019 - FOUR MICRO ONDES PROFESSIONNEL 1100 SAMSUNG  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109146;880050 - RECHAUD BAS GAZ QUATRE FLAMMES 70X85X50 32 KW  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109147;971955 - LAMPE CHAUFFANTE SUR BAC GN 1/1  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109148;980820 - CHAUFFE ASSIETTE 60 ASS - 1 PORTE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109149;980821 - CHAUFFE ASSIETTE 120 ASS - 2 PORTES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109150;948400 - MACHINE SOUS VIDE ASPIRATION EXT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109153;000730 - MACHINE SOUS VIDE SOUDURE 35MM / POMPE 8M3  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109154;000731 - MACHINE SOUS VIDE SOUDURE 42MM / POMPE 16M3  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109155;000732 - MACHINE SOUS VIDE SOUDURE 42MM / POMPE 21M3  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109156;000765 - CHARIOT INOX POUR MACHINE SOUS VIDE DE TABLE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109157;630248 - MACHINE SS VIDE 21M3 CHAMBRE 420X37  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109158;630249 - MACHINE SOUS VIDE SOUDURE 420 MM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109159;630250 - MACHINE SS VIDE 16M3 CHAMBRE 420X37  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109160;630251 - MACHINE SS VIDE 43M3 CLOCHE 310X280  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;GAFI;GAFI;N;N
109161;524020 - BAIN MARIE SUR PLACARD 4 GN 1/1 (NE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109162;000177 - SIFONE SIMPLE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109163;000178 - SIPHON DOUBLE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109164;818010 - PLONGE ADOSSEE PR 700X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109165;818011 - PLONGE ADOSSEE PR 1200X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109166;818012 - PLONGE ADOSSEE PR 1200X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109167;818013 - PLONGE ADOSSEE PR 1400X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109168;818014 - PLONGE ADOSSEE PR 1400X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109169;818015 - PLONGE ADOSSEE PR 1600X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109170;818016 - PLONGE ADOSSEE 2 BACS EGOUTTOIR GAUCHE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109171;818017 - PLONGE ADOSSEE PR 1800X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109172;818018 - PLONGE ADOSSEE PR 1800X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109173;818019 - PLONGE ADOSSEE PR 1200X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109174;818020 - PLONGE ADOSSEE PR 1400X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109175;818033 - KIT 4 ROULETTES TABLE PIEDS RONDS  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109176;818041 - MEUBLE BAS ADOSSE CHAUFFANT PR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109177;818042 - MEUBLE BAS ADOSSE CHAUFFANT PR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109178;818043 - MEUBLE BAS ADOSSE CHAUFFANT PR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109179;818044 - MEUBLE BAS ADOSSE CHAUFFANTPR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109180;818045 - ARMOIRE SUSPENDU PORTES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109181;818046 - ARMOIRE MURALE 1200X400X660  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109182;818047 - ARMOIRE SUSPENDU PORTES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109183;818048 - ARMOIRE SUSPENDU PORTES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109184;818049 - ARMOIRE SUSPENDU PORTES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109185;818050 - ARMOIRE SUSPENDU PORTES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109186;818059 - KIT 4 ROULETTES TABLE PIEDS CARRES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109187;818060 - PLONGE ADOSSEE PR 1200X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109188;818061 - PLONGE ADOSSEE PR 1400X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109189;818062 - PLONGE ADOSSEE PR 1600X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109190;818063 - PLONGE ADOSSEE PR 1200X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109191;818064 - PLONGE ADOSSEE PR 1400X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109192;818065 - PLONGE ADOSSEE PR 1600X700X850/900  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109193;818066 - KIT 4 ROULETTES MEUBLE BAS DONT 2 AVEC FREINS KRTA125+KRTAF125  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109194;818075 - ETAGERE BASSE POUR TABLE 700X700X  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109195;818076 - ETAGERE BASSE POUR TABLE/PLONGE 1200X700 AVEC DOSSERET ET DECALAGE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109196;818077 - ETAGERE BASSE 1400X700X40 PR PLONGE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109197;818078 - ETAGERE BASSE POUR PLONGE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109198;818079 - TABLE CENTRALE 1000X600 AV ETAGERE  CENTRALE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109199;818208 - ETAGERE MURALE AVEC CREMAILLERE 1000 *300  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109200;818210 - ETAGERE MURALE A/CONSOLES A/CREMAILLERE 1400 *300  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109201;818214 - ETAGERE MURALE AVEC CREMAILLERE 1000 *400  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109202;818216 - ETAGERE MURALE A/CONSOLES A/ CREMAILLERE 1400 *400  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109203;818306 - PLONGE 1200X700 1BAC EG DROITE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109204;818307 - PLONGE 1200X700 1BAC EG GAUCHE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109205;818308 - PLONGE 1400X700 1BAC EG DROITE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
109206;818309 - PLONGE 1400X700 1BAC EG GAUCHE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;GAFI;GAFI;N;N
